Sum of electronic and zero-point Energies=          -1985.588741
Sum of electronic and thermal Energies=             -1985.556882
Sum of electronic and thermal Enthalpies=           -1985.555938
Sum of electronic and thermal Free Energies=        -1985.664437

Wiberg:
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0004   0.0000   0.0004   0.1006   0.0160   0.0135   1.4492   1.3832   0.0096   0.0000   0.0054   0.0114   0.0029   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.8841   0.0081   0.0288   0.0137 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002   0.0000   0.0007   0.0082   0.0039   0.0004   0.8967   0.0083   0.0003   0.0054   0.0000   0.0021   0.0007   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0029   0.0003   0.0006   0.0002 
  0.0001   0.0000   0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0010   0.0010   0.0041   0.0113   0.0806   0.0016   0.0016   0.0146   1.0383   0.0106   0.0152   0.0070   0.0004   0.0114   0.0021   0.0000   2.5898   0.0000   0.0000   0.0000   0.0006   0.0002   0.0002   0.0001   0.0000   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0006   0.0005   0.0005 
  0.0001   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0009   0.0008   0.0031   0.0158   0.1511   0.0037   0.0003   0.0611   0.0890   0.0045   0.0542   0.0349   0.0013   0.0029   0.0007   2.5898   0.0000   0.0000   0.0000   0.0000   0.0006   0.0004   0.0006   0.0002   0.0000   0.0002   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0006   0.0002   0.0032   0.0031 
  0.0086   0.0015   0.0085   0.0078   0.8989   0.0081   0.0003   0.0004   0.0027   0.0028   0.0006   0.0001   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   1.5116   1.5112   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0036   0.0069   0.0024   0.0271   0.0697   0.0137   0.0002   0.0007   0.0019   0.0057   0.0006   0.0032   0.0000   0.0002   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   1.5116   0.0000   0.4258   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0022   0.0073   0.0034   0.0133   0.0696   0.0280   0.0005   0.0002   0.0058   0.0019   0.0006   0.0033   0.0000   0.0002   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   1.5112   0.4258   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0016   0.0002   0.0001   0.0000   0.0001   0.0001   0.0020   0.0000   0.0000   0.0000   0.0007   0.0007   0.8344   0.0699   0.0633   0.0686   0.0002   0.0004   0.0001   0.0000   0.0001   0.0001   0.0000   0.0000   0.0000   0.0006   0.0006   0.0000   0.0000   0.0000   0.0000   1.3870   1.4026   0.0148   0.0034   0.0151   0.0035   0.1020   0.0092   0.0091   0.0021   0.0051   0.0003   0.0028   0.0000   0.0000   0.0000   0.0000 
  0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0001   0.0003   0.0094   0.0064   0.0102   0.0120   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0004   0.0000   0.0000   0.0000   1.3870   0.0000   0.0183   1.4524   0.9021   0.1052   0.0098   0.0140   0.0036   0.0006   0.0101   0.0002   0.0004   0.0003   0.0000   0.0000   0.0000   0.0000 
  0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002   0.0098   0.0123   0.0115   0.0065   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0006   0.0000   0.0000   0.0000   1.4026   0.0183   0.0000   0.1074   0.0097   1.4338   0.9019   0.0139   0.0006   0.0036   0.0092   0.0003   0.0005   0.0003   0.0000   0.0000   0.0000   0.0000 
  0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0001   0.0099   0.0014   0.0016   0.0024   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002   0.0000   0.0000   0.0000   0.0148   1.4524   0.1074   0.0000   0.0045   0.0120   0.0005   1.3878   0.9115   0.0110   0.0112   0.0082   0.0084   0.0043   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0021   0.0027   0.0009   0.0015   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0034   0.9021   0.0097   0.0045   0.0000   0.0005   0.0007   0.0089   0.0026   0.0005   0.0004   0.0000   0.0003   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0101   0.0024   0.0016   0.0014   0.0000   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0002   0.0000   0.0000   0.0000   0.0151   0.1052   1.4338   0.0120   0.0005   0.0000   0.0045   1.4028   0.0109   0.9115   0.0114   0.0123   0.0020   0.0114   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0022   0.0014   0.0008   0.0026   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0002   0.0000   0.0000   0.0000   0.0035   0.0098   0.9019   0.0005   0.0007   0.0045   0.0000   0.0088   0.0005   0.0026   0.0004   0.0001   0.0001   0.0002   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0028   0.0025   0.0056   0.0024   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0000   0.0000   0.1020   0.0140   0.0139   1.3878   0.0089   1.4028   0.0088   0.0000   0.0037   0.0037   1.0345   0.0031   0.0020   0.0026   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0001   0.0002   0.0006   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0092   0.0036   0.0006   0.9115   0.0026   0.0109   0.0005   0.0037   0.0000   0.0006   0.0023   0.0001   0.0002   0.0003   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0005   0.0006   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0091   0.0006   0.0036   0.0110   0.0005   0.9115   0.0026   0.0037   0.0006   0.0000   0.0022   0.0001   0.0006   0.0001   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0007   0.0001   0.0001   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0021   0.0101   0.0092   0.0112   0.0004   0.0114   0.0004   1.0345   0.0023   0.0022   0.0000   0.9121   0.9317   0.9210   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0003   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0051   0.0002   0.0003   0.0082   0.0000   0.0123   0.0001   0.0031   0.0001   0.0001   0.9121   0.0000   0.0009   0.0009   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0003   0.0004   0.0005   0.0084   0.0003   0.0020   0.0001   0.0020   0.0002   0.0006   0.9317   0.0009   0.0000   0.0009   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0001   0.0002   0.0001   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0028   0.0003   0.0003   0.0043   0.0000   0.0114   0.0002   0.0026   0.0003   0.0001   0.9210   0.0009   0.0009   0.0000   0.0000   0.0000   0.0000   0.0000 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0006   0.0088   0.0095   0.0049   0.0040   0.0008   0.8841   0.0029   0.0005   0.0006   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0027   0.0020   0.0059 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0003   0.0077   0.0014   0.0076   0.0077   0.9021   0.0023   0.0081   0.0003   0.0006   0.0002   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0027   0.0000   1.5148   1.5126 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0002   0.0000   0.0002   0.0028   0.0070   0.0136   0.0023   0.0722   0.0053   0.0288   0.0006   0.0005   0.0032   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0020   1.5148   0.0000   0.4255 
  0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0001   0.0000   0.0006   0.0023   0.0071   0.0274   0.0030   0.0748   0.0017   0.0137   0.0002   0.0005   0.0031   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0059   1.5126   0.4255   0.0000 

Freq:
    5.3635     8.9721     9.6812    11.6569    15.6310    21.9929    27.6417    32.6583    34.5520    53.6587    56.2968    63.2430    65.1009    75.1779    85.5427    89.4573    94.4216   103.7573   146.3684   159.1120   168.9074   176.3227   217.7974   227.5319   232.9144   259.2086   266.9450   278.5032   315.2800   330.5121   333.8029   353.3516   387.0877   413.4729   415.2351   416.4892   431.3515   433.9782   467.6064   482.9430   491.0736   508.9984   535.3964   537.5775   542.6140   546.1848   548.0252   552.2883   570.2864   574.9708   637.0616   639.6339   644.3423   649.8789   682.7195   683.6320   721.7512   768.3927   769.7679   774.1890   777.2928   809.9104   824.9562   848.3003   848.3761   849.8179   863.8228   864.0638   900.8346   913.8986   935.6585   966.7398   992.8937  1002.9792  1004.0079  1008.5983  1020.5963  1021.2316  1026.7159  1029.2101  1043.3380  1044.2557  1052.4191  1099.9003  1106.3784  1106.8186  1112.5245  1118.8586  1119.9706  1133.1129  1133.4784  1137.7715  1192.5678  1198.2000  1199.0705  1229.7796  1310.1207  1317.5139  1321.0968  1345.0312  1371.6465  1373.9890  1381.1023  1381.5264  1400.8244  1424.7170  1438.9127  1441.2767  1462.1529  1475.0679  1487.5659  1487.8828  1518.0618  1603.4279  1603.9739  1616.0111  1617.7577  1620.3887  1640.2782  1652.4177  1653.3172  2263.1320  2334.1442  3034.0354  3092.1023  3096.2678  3125.2304  3175.3292  3180.4867  3199.7993  3205.1388  3212.3655  3217.6529  3218.2025  3233.5644  3234.6933  3237.5637  3237.9988 
